Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
25-08-2022,11:17 AM,210088,Anisha,13-May-22,0088,36,22:45,28-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"MG Road, Near Ghitorni",Metro Station,New Delhi,28,77,A cyclist was been hit by a car. The victim was been taken to the hospital where the doctor declared as patient unfit for statement.,,,,,,,3729,7,N/A,Unknown
25-08-2022,11:17 AM,210113,Anisha,13-May-22,0113,36,04:45,21-03-2022,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Sports Hub, Near Ghitorni Red Light","MG Road, New Delhi",,28,77,A tempo was been hit by a car who was drunk and was coming at a very high speed. The tempo's driver was taken to the hospital where the doctor declared him as to be brought dead.,,,,,,,3730,6,East,Same Direction
25-08-2022,11:17 AM,210168,Anisha,13-May-22,0168,36,12:36,17-04-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,On Road Dera Village,New Delhi,,28,77,A motorcyclist was self injured by getting hit on the pole. The victim was been taken to the hospital where the doctor declared as patient brought dead.,,,,,,,3731,7,South,Not Applicable
25-08-2022,11:17 AM,210323,Anisha,13-May-22,0323,36,14:15,13-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,SSN Marg,Infront of Shanti Farm House,"Fatehpur, New Delhi",28,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3732,7,East,Unknown
25-08-2022,11:17 AM,210360,Anisha,13-May-22,0360,36,06:20,06-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Harswaroop Colony Bus Stand,"Fatehpur Beri, New Delhi",,28,77,A motorcyclist was been hit by a tempo. The motorcyclist was been taken to the hospital where the doctor declared as brought dead.,,,,,,,3733,6,South-West,Unknown
25-08-2022,11:17 AM,210369,Anisha,13-May-22,0369,36,21:43,10-08-2022,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Shakuntla Farm,"MG Road, Delhi",,28,77,A motorcylist was been hit by an unknown vehicle. The victim was been taken to the hospital where the doctor declared as brought dead.,,,,,,,3734,6,East,Unknown
25-08-2022,11:17 AM,210379,Anisha,13-May-22,0379,36,23:40,21-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Mandi Road, Jonapur",Near Gadaipur Police Post,New Delhi,28,77,A motorcyclist and a pillion rider were been hit by a truck. They were taken to the hospital where the doctor declared the motorcyclist as brought dead and the pillion rider was treated.,,,,,,,3735,1,North,Unknown
25-08-2022,11:17 AM,210420,Anisha,13-May-22,0420,36,23:00,28-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of MCD School,"MG Road, Ghitorni",New Delhi,28,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3736,7,East,Unknown
25-08-2022,11:17 AM,210448,Anisha,13-May-22,0448,36,01:45,23-10-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,MG Road,Near Sultanpur Metro Station,New Delhi,28,77,A cyclist was been hit by a car. The victim was taken to the hospital where the doctor declared as patient unfit for the statement.,,,,,,,3737,5,North-East,Unknown
25-08-2022,11:17 AM,210456,Anisha,13-May-22,0456,36,23:20,02-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of Opulent,Belamount Hotel,Bandh Road,28,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3738,4,North-East,Unknown
25-08-2022,11:17 AM,210501,Anisha,13-May-22,0501,36,02:00,29-11-2022,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Chattarpur Petrol Pump,"MG Road, New Dehi",,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as patient unfit for statement.,,,,,,,3739,6,North,Unknown
25-08-2022,11:17 AM,210515,Anisha,13-May-22,0515,36,14:54,05-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Infront of Petrol Pump,Fatehpur Beri Dera Mod,New Delhi,28,77,A motorcyclist and the pillion rider were been hit by a car and ran away from the spot. The victim was been taken to the hospital where the doctor decared as brought dead.,,,,,,,3740,7,East,Unknown
25-08-2022,11:17 AM,210517,Anisha,13-May-22,0517,36,14:15,06-12-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"U-turn, Near S.S.B. Gate",Metro Pillar No.166,,28,77,A motorcyclist was been hit by a car. The motorcyclist was been treated and was declared dead during the treatment.,,,,,,,3741,4,West,Unknown
25-08-2022,11:17 AM,210538,Anisha,13-May-22,0538,36,11:30,23-12-2021,Others,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,,,"G-523, Garhwal Colony","Ph-6 Aya Nagar, Delhi",,29,77,"A pedestrian was been injured when the tractor's load goods fell onto him when the truck's driver was taking turn on high speed. When taken to the hospital, the victim was declared dead.",,,,,,,3742,4,North-West,Not Applicable
25-08-2022,11:17 AM,210002,Anisha,13-May-22,0002,40,05:20,05-01-2021,Multi Vehicle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Meerut Highway,Sabzi and Phool Mandi,,29,77,A motorcyclist and a hand cart puller were been hit by a car. They were taken to the hospital where they were treated.,,,,,,,3743,1,West,Not Applicable
25-08-2022,11:17 AM,210021,Anisha,13-May-22,0021,40,23:00,17-01-2021,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Shankhwar Hospital,"Nala Road, Harizan Basti","Old Kondli, Delhi",29,77,A motorcyclist and a pillion the rider were been hit by a car which was coming at a very high speed from front. They were taken to the hospital where the motorcyclist was been declared as brought dead and the pillion rider was been treated.,,,,,,,3744,2,South,Opposite Direction
25-08-2022,11:17 AM,210028,Anisha,13-May-22,0028,40,06:29,25-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Service Road, Paper Market",Adarsh bal Bharti Junior High School,Infront of Sangam Park Khoda,29,77,A motorcyclist was been hit by a dumper truck. The motorcyclist was dead on spot because the truck crushed his body and couldn't be identified.,,,,,,,3745,2,East,Unknown
25-08-2022,11:17 AM,210065,Anisha,13-May-22,0065,40,14:15,24-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Gazipur, Under pass",Delhi,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as patient unconscious.,,,,,,,3746,2,South,Unknown
25-08-2022,11:17 AM,210079,Anisha,13-May-22,0079,40,15:05,01-03-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,,,Road No.56,Infront of Bikaner Sweet Diary,,29,77,An E-rickshaw was drivind his vehicle at a high speed and zig zag on the road due to which one of the passenger fell from the rickshaw. The victim was then taken to the hospital where she died during the treatment.,,,,,,,3747,2,West,Not Applicable
25-08-2022,11:17 AM,210151,Anisha,13-May-22,0151,40,10:00,25-04-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,T-point CRPF Camp Road,Towards New Kondli,,29,77,A motorcyclist was been hit by another motorcyclist. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3748,2,South-East,Perpendicular Direction
25-08-2022,11:17 AM,210196,Anisha,13-May-22,0196,40,07:30,18-05-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Infront of Gazipur Gaon,"NH-24, Delhi",,29,77,A motorcyclist and a pillion rider were been hit by a Electric rickshaw. The motorcyclist and the pillion rider were taken to the hospital  where they were treated.,,,,,,,3749,1,East,Opposite Direction
25-08-2022,11:17 AM,210482,Anisha,13-May-22,0482,40,19:41,29-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Main Road, Near Fish Market",,,0,0,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared the victim as brought dead.,,,,,,,3750,1,North-West,Unknown
25-08-2022,11:17 AM,210497,Anisha,13-May-22,0497,40,10:13,05-10-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Phool and Sabzi Mandi,Towards Gaziabad Road,Starting of NH-24 Flyover,29,77,A cyclist was been hit by canter truck and his head was been crushed by the truck's driver due to which the victim died on the spot.,,,,,,,3751,1,West,Perpendicular Direction
25-08-2022,11:17 AM,210607,Anisha,13-May-22,0607,40,23:30,24-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of H.No.D-110,Kondli,,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was been treated and died during the treatment.,,,,,,,3752,1,South,Unknown
25-08-2022,11:17 AM,210626,Anisha,13-May-22,0626,40,23:26,15-12-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Bhaisa Mandi,Gazipur,,29,77,A pedestrian was behind a tempo and the tempo's driver suddenly backed his vehicle. The pedestrian came under the tempo and when taken to the hospital the victim was declared as brought dead.,,,,,,,3753,2,North-West,Same Direction
25-08-2022,11:17 AM,210399,Anisha,13-May-22,0399,40,11:30,28-08-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"C-263, Gali No.6",Ghazipur Dairy Farm,Delhi,29,77,A pedestrian was been hit by a tempo. The victim was been taken to the hospital where he was declared as brought dead.,,,,,,,3754,2,South,Unknown
25-08-2022,11:17 AM,210084,Anisha,13-May-22,0084,38,23:15,03-04-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Seelampur,,,29,77,A motorcyclist was injured due to the tractor who was in front of them who putted break suddenly and the motorcyclist's head got hit on the trolly of the truck. The victim was taken to the hospital where he died during the treatment.,,,,,,,3755,3,N/A,Same Direction
25-08-2022,11:17 AM,210318,Anisha,14-May-22,0318,38,03:20,12-07-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Mother Diary, Pushta Road",Gandhi Nagar,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3756,2,N/A,Unknown
25-08-2022,11:17 AM,210342,Anisha,14-May-22,0342,38,03:00,01-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Sai Baba Mandir,Pusta Road,"Gandhi Nagar, Delhi",29,77,A motorcyclist and a pillion rider were been hit by an unknown vehicle. They were taken to the hospital where the pillion rider was declared as  dead during the treatment and the motorcyclist was been treated.,,,,,,,3757,3,N/A,Unknown
25-08-2022,11:17 AM,210360,Anisha,14-May-22,0360,38,00:30,09-08-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Y Point, Mother Dairy Red Light","Kailash Nagar, Delhi",,29,77,An auto was been hit by a tractor from behind. The victim was taken to the hospital where the doctor declared as patient unfit for the statement.,,,,,,,3758,2,N/A,Same Direction
25-08-2022,11:17 AM,210033,Anisha,14-May-22,0033,39,,21-01-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Karkari Road Red Light,Aram Park Near SDM Office,Geeta Colony,29,77,"A pedestrian was been hit by a auto rickshaw. When taken to the hospital, the victim was declared as brought dead.",,,,,,,3759,2,N/A,Unknown
25-08-2022,11:17 AM,210083,Anisha,14-May-22,0083,39,,,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Under Geeta Colony Flyover,"SDM Office, Gandhi Nagar",Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as unfit for statement.,,,,,,,3760,0,,Unknown
25-08-2022,11:17 AM,210346,Anisha,16-May-22,0346,39,07:00,26-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Chacha Nehru Hospital,Under Flyover,"Geeta Colony, Delhi",29,77,A pedestrian was been hit by an unknown vehicle. The victim was found in the hospital where he was declared as dead during the treatment.,,,,,,,3761,1,N/A,Unknown
25-08-2022,11:17 AM,210578,Anisha,16-May-22,0578,39,02:20,24-10-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,On Road Yamuna Bridge,Near Geeta Colony Flyover,Delhi,29,77,A motorcyclist and a pillion rider were been hit by a car from behind. The victims were taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,,,,,,,3762,1,N/A,Same Direction
25-08-2022,11:17 AM,210674,Anisha,16-May-22,0674,39,19:10,04-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Under Flyover,"Geeta Colony, Delhi",,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the victim was declared as unfit for the statement.,,,,,,,3763,1,N/A,Unknown
25-08-2022,11:17 AM,210502,Anisha,16-May-22,0502,39,13:30,14-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of  Sai Bhawan,Near Chacha Nehru Hospital,"Geeta Colony, Delhi",29,77,A motorcylcist was been hit by another motorcycle. The victim was taken to the hospital where the victim was declared as unfit for the statement.,,,,,,,3764,1,N/A,Unknown
25-08-2022,11:17 AM,210083,Anisha,16-May-22,0083,41,20:00,05-04-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Wazirabad Road,Under Footover Bridge,"Yamuna Vihar, C-Block",29,77,"An auto was been hit by a bus. Due to some quarrel between them, the auto driver got hanged on the door of the bus where the driver seat was and wanted to took out the driver, when suddenly the bus driver began to drive his bus very fast and due to which the auto driver's hand got slipped and he fell. The victim was declared as brought dead on taken to the hospital.",,,,,,,3765,1,South-West,Same Direction
25-08-2022,11:17 AM,210090,Anisha,16-May-22,0090,41,13:45,10-04-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Gokulpuri Flyover,Main Wazirabad Road,Bhajanpura to Nand Nagrijane Road,29,77,A motorcyclist and a pillion rider got hit on the bus who suddenly breaked the bus. The victims were taken to the hospital where the motorcyclist was declared as brought dead.,,,,,,,3766,1,South,Same Direction
25-08-2022,11:17 AM,210206,Anisha,16-May-22,0206,41,06:04,18-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Loni Gol Chakkar,Near Hanuman Mandir,Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was found in the hospital where he was declared as brought dead.,,,,,,,3767,1,East,Unknown
25-08-2022,11:17 AM,210256,Anisha,16-May-22,0256,41,19:30,06-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Loni Road Flyover,Upside Front of Hanuman Mandir,,29,77,A motorcyclist and a pillion rider were been hit by a mini bus. The victims were been taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,,,,,,,3768,0,East,Unknown
25-08-2022,11:17 AM,210031,Anisha,16-May-22,0031,42,21:30,11-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,2,1,Unknown,,Near Red Light,Tara Appartment,RD Marg,29,77,A pedestrians were been hit by an unknown vehicle. The victim were taken to the hospital where,,,,,,,3769,2,South-East,Unknown
25-08-2022,11:17 AM,210079,Anisha,16-May-22,0079,43,15:40,16-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Electric Pole No.42,Main BRT Road,From Archana Red Light to Chirag Delhi,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3770,1,N/A,Unknown
25-08-2022,11:17 AM,210248,Anisha,16-May-22,0248,43,20:15,07-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Indian Oil Petrol Pump,Opposite BRT Road,Greater Kailash-1,29,77,A motorcyclist was been hit by a car. The victim was been taken to the hospital  where the doctor declared him as brought dead.,,,,,,,3771,2,North-West,Unknown
25-08-2022,11:17 AM,210256,Anisha,16-May-22,0256,43,03:15,30-08-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"Police Pocket, BRT Road",Near Chirag  Delhi Flyover,Towards Moolchand,29,77,A motorcyclist and a pillion rider got hit on the barigate. The victims were taken to the hospital where the motorcyclist was declared as brought dead and the pillion rider was treated.,,,,,,,3772,1,N/A,Not Applicable
25-08-2022,11:17 AM,210294,Anisha,16-May-22,0294,43,04:00,05-11-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of B-74,HRG Marg,T-point GK-1,29,77,A motorcyclist got hit into the fixed object. The victin was taken to the hospital where he was treated.,,,,,,,3773,1,N/A,Not Applicable
25-08-2022,11:17 AM,210086,Anisha,16-May-22,0086,37,14:33,27-03-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Jhil Mill Industrial Area, Delhi",,,29,77,A pedestrian was been hit by a truck. The victim was taken to the hospital where he was treated.,,,,,,,3774,1,South,Unknown
25-08-2022,11:17 AM,210152,Anisha,16-May-22,0152,37,18:15,25-05-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Shahdara Flyover, Delhi",,,29,77,An auto got self crash on the road and the auto driver was taken to the hospital where the doctor declared him as brought dead.,,,,,,,3775,1,N/A,Unknown
25-08-2022,11:17 AM,210180,Anisha,16-May-22,0180,37,23:48,12-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Shahdara Flyover,Near District Police Line,"Dilshad Garden, Delhi",29,77,A pedestrian was been hit by a truck. The victim was taken to the hospital where the doctor declared as unfit for statement.,,,,,,,3776,2,N/A,Unknown
25-08-2022,11:17 AM,210186,Anisha,16-May-22,0186,37,05:15,20-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,GTB Hospital,Red Light,Dishad Garden,29,77,A car and a pedestrian were been hit by another car and due to which the car got overturn. The victims were taken to the hospital where  they were treated.,,,,,,,3777,1,West,Unknown
25-08-2022,11:17 AM,210392,Anisha,17-May-22,0392,37,19:00,18-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Shahdara Flyover,Near M.S Park Metro Station,Delhi,29,77,A cyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3778,2,South-West,Unknown
25-08-2022,11:17 AM,210420,Anisha,17-May-22,0420,37,06:02,18-12-2021,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Jhil Mill Metro Station,"On Road, Opposite Carriage Way",Delhi,29,77,A tempo was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3779,2,N/A,Unknown
25-08-2022,11:17 AM,210070,Anisha,17-May-22,0070,44,22:45,06-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Y-point Baghichi,PS Gulabi Bagh,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was found dead on the spot.,,,,,,,3780,2,North-West,Unknown
25-08-2022,11:17 AM,210074,Anisha,17-May-22,0074,44,20:00,10-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Before Underpass Pool,Near Pratap Nagar Metro Station,Delhi,29,77,A cyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he died during the treatment.,,,,,,,3781,1,East,Unknown
25-08-2022,11:17 AM,210271,Anisha,17-May-22,0271,44,21:56,18-09-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,2,3,Unknown,,Pillar No.33,Near Gulabi Bagh,Red Light,29,77,A car was been hit by another car from side and then the car hitted a cycle rickshaw and got hit on the divider. The cyclict was taken to the hospital where the he was declared brought dead and the other victims were been treated.,,,,,,,3782,1,East,Same Direction
25-08-2022,11:17 AM,210255,Anisha,17-May-22,0255,44,18:15,01-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Pillar No.123,Near Pratap Nagar Metro Station,,29,77,A pedestrian was been hit by a car. The victim was taken to the hospital where he died during the treatment.,,,,,,,3783,1,North,Unknown
25-08-2022,11:17 AM,210332,Anisha,17-May-22,0332,44,19:30,30-11-2020,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Kishan Ganj Railway Station,,,29,77,A truck was been hit by an unknown vehicle. The victim was declared as brought dead when taken to the hospital.,,,,,,,3784,2,South,Unknown
25-08-2022,11:17 AM,210059,Anisha,17-May-22,0059,45,07:15,18-02-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Sagarpur Bus Stand,Delhi Cantt,,29,77,"An E-rickshaw, it's pillion rider and a pedestrian were been hit by tempo. The victims were taken to the hospital where the E-rickshaw driver was declared as brought dead and the other were treated.",,,,,,,3785,3,West,Same Direction
25-08-2022,11:17 AM,210073,Anisha,17-May-22,0073,45,15:30,27-02-2022,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Jail Road, Towards Tilag Nagar",After Nirmal Chaya Gate,,29,77,A motorcyclist and a pillion rider were been hit by a car from right side. The motorcyclist was taken to the hospital where he was declared as unfit for statement.,,,,,,,3786,1,N/A,Same Direction
25-08-2022,11:17 AM,210519,Anisha,17-May-22,0519,45,23:00,18-09-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"B2B Block Janka Puri, Main Road",Opposite BESE Office,Infront of H No. 312,29,77,A motorcyclist and a pillion rider were been hit by a car from behind. The pillion rider was been crushed by the car. The victims were injured and taken to the hospital where the doctor declared as brought dead to the pillion rider.,,,,,,,3787,2,West,Same Direction
25-08-2022,11:17 AM,210013,Anisha,17-May-22,0013,45,18:00,14-01-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ghanta Ghar Chowk to Harinagar,Towards Depo Road,Infront of Mother Diary,29,77,A pedestrian was been hit by a tempo. The victim was taken to the hospital by the same tempo where the doctor declared as unfit for statement.,,,,,,,3788,2,N/A,Unknown
25-08-2022,11:17 AM,210627,Anisha,17-May-22,0627,45,22:00,01-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of Tihar Jail Gate No.1,Towards Tilak Nagar Gate Road,,29,77,A pedestrian was been hit by a unknown vehicle. The victim was taken to the hospital where the victim died during the treatment.,,,,,,,3789,2,West,Unknown
25-08-2022,11:17 AM,210685,Anisha,17-May-22,0685,45,23:30,05-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Nagi Punjabi Machee,"Jail Road, Near Tilag Nagar",,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3790,3,South-East,Unknown
25-08-2022,11:17 AM,210298,Anisha,17-May-22,0298,46,12:40,02-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Prem Nagar Chowk,Near Balaji Dharam Kanta,Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3791,2,West,Unknown
25-08-2022,11:17 AM,210001,Anisha,17-May-22,0001,48,01:42,03-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Arvindo Marg,Infront of Pamini Enclave,,29,77,A motorcyclist and a pillion rider were been hit by an unknown vehicle. The victim was taken to the hospital where the pillion rider was declared as brought dead and the rider was treated.,,,,,,,3792,1,North,Unknown
25-08-2022,11:17 AM,210072,Anisha,17-May-22,0072,48,05:36,28-02-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,4,2,Unknown,,Aurobindo Marg,Near IIT Flyover,,29,77,A car was been hit by another car. The victims were taken to the hospital where one was declared as brought dead and the rest were declared as unfit for statement.,,,,,,,3793,1,West,Unknown
25-08-2022,11:17 AM,210075,Anisha,18-May-22,0075,48,03:57,03-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"E-211, Near Panchsheel Flyover",South Delhi,,29,77,A rickshaw was been hit by a Eco van. The victim was taken to the hospital where the doctor declared the victim as unfit for statement.,,,,,,,3794,2,South-East,Unknown
25-08-2022,11:17 AM,210266,Anisha,18-May-22,0266,48,08:15,12-08-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"AIIMS Hospital, Gate No.5",,,29,77,A pedestrianw was been hit by an auto rickshaw. The victim was taken to the hospital where he died during the treatment.,,,,,,,3795,2,North,Opposite Direction
25-08-2022,11:17 AM,210307,Anisha,18-May-22,0307,48,00:55,26-09-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Panchsheel Metro Station,"Gate No.2, Outer Ring Road",,29,77,A motorcyclist was been hit by a truck. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3796,2,South,Unknown
25-08-2022,11:17 AM,210311,Anisha,18-May-22,0311,48,13:20,01-10-2021,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Panchsheel Metro Station,Gate No.5,Near Outer Ring Road,29,77,A motorcyclist and a pillion rider were been hit by a canter from a side. The motorcyclist was declared as brought dead and the pillion rider was treated.,,,,,,,3797,1,East,Same Direction
25-08-2022,11:17 AM,210370,Anisha,18-May-22,0370,48,21:33,04-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Andrews Ganj,"Kendita Bhandar, August Kranti Marg",Hauz Khas,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as brought dead.,,,,,,,3798,2,North,Unknown
25-08-2022,11:17 AM,210155,Anisha,18-May-22,0155,49,14:45,24-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"U-turn, Under Flyover",Towards Moolchand at Lala Lajpat Rai Marg,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared as unfit for statement.,,,,,,,3799,1,N/A,Unknown
25-08-2022,11:17 AM,210005,Anisha,18-May-22,0005,49,06:39,05-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Mathura Road,Bhogal Bus Stand,New Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was been taken to the hospital where he was declared as brought dead.,,,,,,,3800,1,N/A,Unknown
